,GW,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,team,name
176,741.0,0.0,730.0,2.0,0.0,1.0,307.0,4.0,55.0,549.0,395.7,9.0,0.0,7486.0,1.0,0.0,7234.0,11.0,36.0,0.0,76.2,397077.0,286.8,23.0,0.0,0.0,1837.0,2.0,23.0,400.0,0.0,1.0,0.0,0.0,107.0,0.0,741.0,0.0,166056.0,14.0,12.0,1.0,43.0,55.0,80.0,50.0,-2154.0,4804.0,6958.0,1671.0,19.0,0.0,1.0,Huddersfield,Florent Hadergjonaj
177,741.0,0.0,562.0,0.0,0.0,0.0,209.0,4.0,69.0,430.0,82.49999999999999,3.0,0.0,11932.0,0.0,0.0,7288.0,11.0,13.0,0.0,35.300000000000004,401523.0,211.59999999999997,6.0,0.0,0.0,1054.0,0.0,1.0,390.0,0.0,1.0,0.0,0.0,75.0,0.0,741.0,0.0,128517.0,1.0,10.0,4.0,43.0,47.0,59.0,35.0,1407.0,15624.0,14217.0,1676.0,19.0,0.0,0.0,Newcastle United,Florian Lejeune
178,751.0,0.0,166.0,0.0,2.0,2.0,74.0,2.0,16.0,112.0,48.6,9.0,0.0,2508.0,0.0,0.0,7159.0,28.0,14.0,3.0,54.89999999999999,397502.0,147.20000000000002,2.0,0.0,0.0,866.0,4.0,2.0,414.0,0.0,0.0,0.0,0.0,42.0,0.0,751.0,0.0,395362.0,61.0,2.0,5.0,44.0,51.0,361.0,38.0,5813.0,49052.0,43239.0,1900.0,19.0,2.0,5.0,Brighton,Florin Andone
179,740.0,0.0,192.0,1.0,0.0,0.0,91.0,0.0,10.0,154.0,117.49999999999999,8.0,0.0,7068.0,0.0,0.0,7217.0,6.0,13.0,1.0,28.0,395908.0,90.00000000000001,9.0,0.0,0.0,466.0,4.0,1.0,402.0,0.0,0.0,0.0,0.0,36.0,0.0,740.0,0.0,232912.0,20.0,6.0,4.0,48.0,67.0,74.0,24.0,-4953.0,8361.0,13314.0,1645.0,19.0,0.0,0.0,Fulham,Floyd Ayité
180,741.0,0.0,14.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,15.8,0.0,0.0,8816.0,0.0,0.0,7244.0,0.0,1.0,0.0,2.3,398407.0,7.4,1.0,0.0,0.0,54.0,1.0,1.0,398.0,0.0,0.0,0.0,0.0,2.0,0.0,741.0,0.0,87298.0,0.0,0.0,0.0,47.0,52.0,0.0,1.0,-2429.0,1160.0,3589.0,1773.0,19.0,0.0,0.0,Leicester,Fousseni Diabaté
181,744.0,1.0,920.0,2.0,0.0,6.0,412.0,4.0,109.0,768.0,252.90000000000003,12.0,0.0,14554.0,0.0,0.0,7316.0,12.0,40.0,1.0,76.0,406154.0,420.20000000000005,12.0,0.0,0.0,2043.0,3.0,13.0,384.0,0.0,1.0,0.0,0.0,125.0,0.0,744.0,0.0,2496796.0,20.0,21.0,1.0,54.0,57.0,87.0,66.0,79795.0,291501.0,211706.0,1612.0,19.0,0.0,1.0,Watford,Francisco Femenía Far
182,745.0,0.0,19.0,0.0,0.0,0.0,13.0,0.0,1.0,6.0,0.0,0.0,0.0,12502.0,0.0,0.0,7297.0,0.0,3.0,0.0,2.2,404577.0,22.2,0.0,0.0,0.0,90.0,0.0,0.0,388.0,0.0,0.0,0.0,0.0,5.0,0.0,745.0,3.0,1615474.0,0.0,0.0,0.0,48.0,62.0,0.0,2.0,-36958.0,13256.0,50214.0,1628.0,19.0,0.0,0.0,Southampton,Fraser Forster
183,744.0,2.0,766.0,1.0,1.0,3.0,180.0,1.0,25.0,663.0,203.2,10.0,0.0,11552.0,1.0,2.0,7264.0,25.0,19.0,1.0,46.900000000000006,402966.0,177.6,12.0,0.0,0.0,1039.0,1.0,4.0,392.0,0.0,1.0,0.0,0.0,105.0,0.0,744.0,0.0,3685013.0,25.0,10.0,12.0,57.0,62.0,87.0,40.0,-200833.0,59379.0,260212.0,2097.0,19.0,0.0,2.0,Manchester United,Frederico Rodrigues de Paula Santos
184,742.0,3.0,357.0,4.0,15.0,7.0,259.0,2.0,7.0,295.0,300.5000000000001,23.0,0.0,10678.0,0.0,0.0,7265.0,12.0,11.0,7.0,156.29999999999998,400882.0,395.2,21.0,0.0,0.0,1017.0,14.0,0.0,394.0,0.0,0.0,0.0,0.0,39.0,0.0,742.0,0.0,4028660.0,44.0,3.0,12.0,50.0,68.0,864.0,79.0,-86524.0,297852.0,384376.0,3842.0,19.0,3.0,1.0,Manchester City,Gabriel Fernando de Jesus
185,746.0,0.0,18.0,0.0,0.0,0.0,6.0,0.0,1.0,16.0,0.0,0.0,0.0,4332.0,0.0,0.0,7203.0,0.0,0.0,0.0,0.5,396604.0,4.8,0.0,0.0,0.0,22.0,0.0,0.0,408.0,0.0,0.0,0.0,0.0,0.0,0.0,746.0,0.0,1408485.0,0.0,0.0,0.0,36.0,66.0,0.0,2.0,-48875.0,6912.0,55787.0,1943.0,19.0,0.0,0.0,Chelsea,Gary Cahill
186,743.0,0.0,12.0,0.0,0.0,0.0,13.0,0.0,0.0,10.0,1.5,0.0,0.0,4142.0,0.0,0.0,7183.0,2.0,3.0,0.0,1.0,394606.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,410.0,0.0,0.0,0.0,0.0,2.0,0.0,743.0,0.0,2418062.0,2.0,1.0,0.0,51.0,52.0,8.0,5.0,-34089.0,103304.0,137393.0,1680.0,19.0,0.0,0.0,Cardiff,Gary Madine
187,751.0,0.0,604.0,0.0,0.0,0.0,254.0,5.0,74.0,445.0,153.3,8.0,0.0,1938.0,0.0,2.0,7159.0,11.0,34.0,0.0,38.0,396842.0,220.0,9.0,0.0,0.0,1805.0,0.0,8.0,414.0,0.0,2.0,0.0,0.0,113.0,0.0,751.0,0.0,354402.0,30.0,9.0,2.0,44.0,51.0,8.0,48.0,-2630.0,10280.0,12910.0,1690.0,19.0,0.0,0.0,Brighton,Gaëtan Bong
188,744.0,1.0,3.0,1.0,0.0,0.0,17.0,0.0,0.0,2.0,14.3,0.0,0.0,18886.0,0.0,0.0,7301.0,0.0,0.0,0.0,3.3,410709.0,19.0,1.0,0.0,0.0,4.0,0.0,1.0,386.0,0.0,0.0,0.0,0.0,1.0,0.0,744.0,0.0,38145.0,0.0,0.0,0.0,49.0,57.0,0.0,4.0,-889.0,911.0,1800.0,1839.0,19.0,0.0,0.0,Tottenham Hotspurs,Georges-Kévin Nkoudou
189,741.0,1.0,1771.0,2.0,3.0,9.0,470.0,18.0,53.0,1615.0,405.19999999999993,28.0,0.0,9576.0,0.0,0.0,7255.0,18.0,16.0,3.0,118.39999999999999,399167.0,437.59999999999985,24.0,0.0,0.0,2723.0,2.0,1.0,396.0,0.0,0.0,0.0,0.0,181.0,0.0,741.0,0.0,2506315.0,58.0,21.0,15.0,44.0,67.0,338.0,108.0,22841.0,187293.0,164452.0,2090.0,19.0,1.0,3.0,Liverpool,Georginio Wijnaldum
190,744.0,5.0,714.0,9.0,6.0,10.0,344.0,9.0,19.0,558.0,455.5999999999999,48.0,0.0,14972.0,0.0,0.0,7316.0,14.0,29.0,10.0,185.6,406612.0,549.1999999999998,30.0,0.0,0.0,2064.0,34.0,4.0,384.0,0.0,0.0,0.0,0.0,70.0,0.0,744.0,0.0,5276969.0,105.0,3.0,24.0,54.0,57.0,856.0,133.0,520530.0,1041180.0,520650.0,2089.0,19.0,2.0,3.0,Watford,Gerard Deulofeu
191,751.0,1.0,600.0,2.0,6.0,16.0,337.0,4.0,21.0,348.0,190.00000000000009,7.0,0.0,2356.0,0.0,1.0,7159.0,80.0,45.0,13.0,148.1,397326.0,477.99999999999994,12.0,0.0,0.0,2501.0,38.0,0.0,414.0,0.0,1.0,0.0,0.0,47.0,0.0,751.0,0.0,7417834.0,49.0,6.0,24.0,44.0,51.0,835.0,129.0,266343.0,1257966.0,991623.0,2444.0,19.0,2.0,5.0,Brighton,Glenn Murray
192,745.0,3.0,2245.0,4.0,1.0,8.0,452.0,7.0,97.0,1916.0,674.0,6.0,0.0,646.0,3.0,1.0,7148.0,45.0,37.0,4.0,152.60000000000002,392522.0,634.6,40.0,0.0,0.0,2498.0,1.0,10.0,418.0,0.0,2.0,0.0,0.0,209.0,0.0,745.0,0.0,6349093.0,23.0,13.0,8.0,47.0,77.0,215.0,90.0,-140547.0,237862.0,378409.0,2008.0,19.0,1.0,10.0,Arsenal,Granit Xhaka
193,743.0,0.0,178.0,0.0,0.0,0.0,72.0,1.0,29.0,132.0,69.7,0.0,0.0,17746.0,0.0,1.0,7183.0,8.0,17.0,0.0,19.6,408719.0,106.4,5.0,0.0,0.0,630.0,0.0,2.0,410.0,0.0,0.0,0.0,0.0,30.0,0.0,743.0,0.0,118663.0,2.0,3.0,1.0,51.0,52.0,19.0,9.0,-2965.0,1993.0,4958.0,1603.0,19.0,0.0,3.0,Cardiff,Greg Cunninghamm
194,743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3686.0,0.0,0.0,7183.0,0.0,0.0,0.0,0.0,394102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,743.0,0.0,65505.0,0.0,0.0,0.0,51.0,52.0,0.0,0.0,-1007.0,660.0,1667.0,1520.0,19.0,0.0,0.0,Cardiff,Greg Halford
195,745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13300.0,0.0,0.0,7297.0,0.0,0.0,0.0,0.0,405417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.0,0.0,0.0,0.0,0.0,0.0,0.0,745.0,0.0,10446.0,0.0,0.0,0.0,48.0,62.0,0.0,0.0,-135.0,161.0,296.0,2090.0,19.0,0.0,0.0,Southampton,Guido Carrillo
196,739.0,6.0,995.0,10.0,9.0,20.0,662.0,15.0,56.0,759.0,1098.4999999999995,36.0,0.0,6536.0,0.0,0.0,7230.0,33.0,41.0,13.0,314.2,394954.0,959.8000000000001,75.0,0.0,0.0,3122.0,3.0,22.0,404.0,0.0,0.0,3.0,0.0,160.0,0.0,739.0,0.0,14024082.0,60.0,24.0,20.0,45.0,55.0,1084.0,182.0,505853.0,1758392.0,1252539.0,2798.0,19.0,4.0,3.0,Everton,Gylfi Sigurdsson
197,741.0,0.0,243.0,1.0,1.0,0.0,80.0,4.0,29.0,204.0,73.69999999999999,2.0,0.0,8740.0,0.0,0.0,7244.0,7.0,4.0,0.0,24.6,398331.0,119.6,5.0,0.0,0.0,593.0,0.0,1.0,398.0,0.0,0.0,0.0,0.0,33.0,0.0,741.0,0.0,269867.0,6.0,1.0,1.0,47.0,52.0,51.0,20.0,-317.0,13682.0,13999.0,1648.0,19.0,0.0,0.0,Leicester,Hamza Choudhury
198,743.0,1.0,658.0,1.0,0.0,0.0,225.0,7.0,45.0,529.0,188.80000000000004,4.0,0.0,1254.0,2.0,0.0,7183.0,25.0,39.0,0.0,58.9,391550.0,230.59999999999997,10.0,0.0,0.0,1999.0,2.0,6.0,410.0,0.0,0.0,0.0,0.0,128.0,0.0,743.0,0.0,451690.0,7.0,24.0,10.0,51.0,52.0,170.0,48.0,-9563.0,4493.0,14056.0,1868.0,19.0,0.0,10.0,Cardiff,Harry Arter
199,744.0,6.0,552.0,6.0,11.0,24.0,561.0,9.0,21.0,404.0,429.99999999999994,40.0,0.0,14136.0,0.0,0.0,7301.0,31.0,31.0,17.0,261.29999999999995,405692.0,824.6,30.0,0.0,0.0,2423.0,10.0,4.0,386.0,0.0,0.0,0.0,0.0,59.0,0.0,744.0,0.0,49387726.0,87.0,5.0,32.0,49.0,57.0,1359.0,160.0,-1061779.0,2325974.0,3387753.0,4744.0,19.0,6.0,5.0,Tottenham Hotspurs,Harry Kane
200,741.0,1.0,1743.0,1.0,1.0,10.0,533.0,6.0,208.0,1491.0,165.29999999999998,17.0,0.0,8360.0,1.0,3.0,7244.0,20.0,41.0,3.0,134.29999999999998,397951.0,715.8000000000001,11.0,0.0,0.0,2596.0,4.0,0.0,398.0,0.0,0.0,0.0,0.0,197.0,1.0,741.0,0.0,24506145.0,9.0,13.0,12.0,47.0,52.0,462.0,92.0,-450213.0,466287.0,916500.0,2064.0,19.0,1.0,6.0,Leicester,Harry Maguire
201,744.0,0.0,1387.0,0.0,1.0,3.0,275.0,6.0,43.0,1273.0,168.6,17.0,0.0,13984.0,0.0,0.0,7301.0,16.0,17.0,1.0,50.699999999999996,405524.0,268.2,7.0,0.0,0.0,1589.0,2.0,1.0,386.0,0.0,0.0,0.0,0.0,138.0,0.0,744.0,0.0,249612.0,28.0,10.0,6.0,49.0,57.0,71.0,53.0,2652.0,30209.0,27557.0,2090.0,19.0,1.0,4.0,Tottenham Hotspurs,Harry Winks
202,745.0,4.0,794.0,7.0,4.0,12.0,354.0,3.0,30.0,636.0,454.9000000000001,19.0,0.0,684.0,0.0,0.0,7148.0,27.0,26.0,6.0,150.2,392562.0,446.4,29.0,0.0,0.0,1637.0,3.0,6.0,418.0,0.0,0.0,0.0,0.0,125.0,0.0,745.0,0.0,14744063.0,59.0,18.0,18.0,47.0,77.0,600.0,98.0,-423149.0,1087822.0,1510971.0,2582.0,19.0,1.0,1.0,Arsenal,Henrikh Mkhitaryan
203,744.0,8.0,749.0,5.0,5.0,17.0,489.0,10.0,13.0,644.0,507.99999999999994,46.0,0.0,13946.0,0.0,1.0,7301.0,11.0,23.0,12.0,219.89999999999995,405482.0,690.6000000000003,33.0,0.0,0.0,2033.0,22.0,6.0,386.0,0.0,0.0,0.0,0.0,94.0,1.0,744.0,0.0,25276470.0,79.0,10.0,22.0,49.0,57.0,1002.0,159.0,646399.0,4038236.0,3391837.0,3253.0,19.0,3.0,2.0,Tottenham Hotspurs,Heung-Min Son
204,744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14174.0,0.0,0.0,7316.0,0.0,0.0,0.0,0.0,405734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,744.0,0.0,678987.0,0.0,0.0,0.0,54.0,57.0,0.0,0.0,-11999.0,3944.0,15943.0,1641.0,19.0,0.0,0.0,Watford,Heurelho Gomes
205,744.0,0.0,1047.0,0.0,0.0,10.0,691.0,12.0,35.0,770.0,0.0,0.0,0.0,13338.0,1.0,4.0,7301.0,0.0,33.0,0.0,86.00000000000001,404810.0,858.1999999999999,0.0,0.0,0.0,2970.0,0.0,0.0,386.0,0.0,0.0,0.0,2.0,256.0,0.0,744.0,100.0,11921007.0,0.0,0.0,0.0,49.0,57.0,0.0,145.0,-80520.0,456506.0,537026.0,2061.0,19.0,0.0,0.0,Tottenham Hotspurs,Hugo Lloris
206,745.0,5.0,783.0,4.0,0.0,5.0,304.0,4.0,55.0,659.0,197.8,14.0,0.0,152.0,0.0,3.0,7148.0,16.0,21.0,0.0,73.7,392004.0,261.6,8.0,0.0,0.0,1532.0,1.0,9.0,418.0,1.0,0.0,0.0,0.0,79.0,0.0,745.0,0.0,17843964.0,24.0,12.0,6.0,47.0,77.0,280.0,60.0,-575693.0,567088.0,1142781.0,2052.0,19.0,0.0,3.0,Arsenal,Héctor Bellerín
207,744.0,2.0,442.0,3.0,3.0,0.0,136.0,5.0,12.0,361.0,264.0,23.0,0.0,16530.0,0.0,0.0,7319.0,20.0,19.0,1.0,70.89999999999999,408248.0,162.79999999999998,17.0,0.0,0.0,1333.0,6.0,3.0,380.0,0.0,0.0,0.0,0.0,76.0,0.0,744.0,0.0,1070327.0,80.0,12.0,9.0,40.0,53.0,280.0,52.0,-25571.0,55733.0,81304.0,1820.0,19.0,0.0,3.0,Wolves,Hélder Costa
208,740.0,0.0,34.0,0.0,0.0,0.0,16.0,0.0,8.0,29.0,2.1,1.0,0.0,19798.0,0.0,0.0,7217.0,1.0,4.0,0.0,1.4,408948.0,11.600000000000001,0.0,0.0,0.0,86.0,0.0,0.0,402.0,0.0,0.0,0.0,0.0,9.0,0.0,740.0,0.0,182860.0,1.0,0.0,0.0,48.0,67.0,0.0,4.0,85.0,8437.0,8352.0,1659.0,19.0,0.0,0.0,Fulham,Ibrahima Cissé
209,739.0,2.0,1746.0,0.0,0.0,0.0,472.0,13.0,127.0,1472.0,311.3,22.0,0.0,6384.0,0.0,1.0,7230.0,54.0,31.0,0.0,111.10000000000001,394794.0,629.2,18.0,0.0,0.0,2821.0,0.0,3.0,404.0,0.0,1.0,0.0,0.0,251.0,0.0,739.0,0.0,719625.0,37.0,38.0,7.0,45.0,55.0,168.0,78.0,-14396.0,17229.0,31625.0,1824.0,19.0,0.0,6.0,Everton,Idrissa Gueye
210,742.0,3.0,1993.0,6.0,1.0,10.0,528.0,13.0,50.0,1812.0,819.6999999999998,16.0,0.0,10412.0,0.0,1.0,7265.0,13.0,15.0,6.0,181.6,400574.0,548.8,43.0,0.0,0.0,2129.0,0.0,11.0,394.0,0.0,0.0,0.0,0.0,154.0,0.0,742.0,0.0,5340601.0,20.0,11.0,17.0,50.0,68.0,447.0,113.0,24115.0,559197.0,535082.0,2068.0,19.0,0.0,3.0,Manchester City,Ilkay Gündogan
211,741.0,4.0,715.0,3.0,0.0,5.0,306.0,7.0,72.0,572.0,298.80000000000007,11.0,0.0,12274.0,0.0,0.0,7288.0,32.0,25.0,1.0,94.39999999999999,401865.0,412.0,22.0,0.0,0.0,1857.0,0.0,4.0,390.0,0.0,0.0,0.0,0.0,120.0,1.0,741.0,0.0,1649491.0,29.0,24.0,6.0,43.0,47.0,232.0,69.0,72935.0,203020.0,130085.0,1658.0,19.0,0.0,3.0,Newcastle United,Isaac Hayden
212,741.0,1.0,232.0,2.0,0.0,0.0,127.0,0.0,9.0,174.0,118.50000000000001,5.0,0.0,19532.0,0.0,0.0,7234.0,8.0,25.0,1.0,40.0,409123.0,110.4,7.0,0.0,0.0,977.0,5.0,5.0,400.0,0.0,0.0,0.0,0.0,52.0,0.0,741.0,0.0,46303.0,21.0,7.0,4.0,43.0,55.0,174.0,38.0,-613.0,1247.0,1860.0,2250.0,19.0,0.0,1.0,Huddersfield,Isaac Mbenza
213,744.0,1.0,349.0,4.0,4.0,0.0,125.0,2.0,13.0,253.0,274.50000000000006,13.0,0.0,19912.0,0.0,0.0,7316.0,24.0,21.0,1.0,81.4,411782.0,148.6,21.0,0.0,0.0,1033.0,12.0,1.0,384.0,0.0,0.0,0.0,0.0,60.0,0.0,744.0,0.0,6051743.0,35.0,10.0,11.0,54.0,57.0,394.0,42.0,107138.0,604622.0,497484.0,1733.0,19.0,0.0,4.0,Watford,Isaac Success Ajayi
214,741.0,0.0,1134.0,0.0,0.0,6.0,561.0,7.0,253.0,974.0,52.30000000000001,4.0,0.0,15542.0,1.0,3.0,7297.0,18.0,43.0,1.0,94.79999999999998,405133.0,733.0,4.0,0.0,0.0,2970.0,3.0,0.0,382.0,1.0,0.0,0.0,0.0,174.0,0.0,741.0,0.0,2231183.0,3.0,25.0,6.0,47.0,60.0,162.0,87.0,33803.0,166703.0,132900.0,1639.0,19.0,1.0,4.0,West Ham,Issa Diop
215,744.0,1.0,294.0,2.0,1.0,3.0,156.0,1.0,8.0,222.0,313.6,16.0,0.0,16492.0,0.0,0.0,7319.0,13.0,11.0,3.0,65.99999999999999,408206.0,197.99999999999994,19.0,0.0,0.0,677.0,6.0,14.0,380.0,0.0,1.0,0.0,0.0,33.0,0.0,744.0,0.0,186478.0,31.0,4.0,7.0,40.0,53.0,156.0,48.0,-4475.0,17472.0,21947.0,1993.0,19.0,1.0,1.0,Wolves,Ivan Cavaleiro
216,741.0,2.0,1326.0,2.0,0.0,0.0,446.0,8.0,123.0,1081.0,309.70000000000016,26.0,0.0,3116.0,0.0,2.0,7182.0,30.0,63.0,1.0,104.3,392707.0,491.4000000000001,19.0,0.0,0.0,3312.0,4.0,3.0,412.0,0.0,0.0,0.0,0.0,222.0,0.0,741.0,0.0,1304605.0,45.0,19.0,8.0,53.0,60.0,240.0,87.0,-33828.0,44971.0,78799.0,1781.0,19.0,0.0,6.0,Burnley,Jack Cork
217,741.0,0.0,234.0,0.0,1.0,0.0,73.0,1.0,36.0,192.0,1.9999999999999998,0.0,0.0,1216.0,0.0,1.0,7175.0,3.0,9.0,0.0,11.0,390807.0,85.39999999999999,0.0,0.0,0.0,401.0,0.0,0.0,416.0,1.0,1.0,0.0,0.0,27.0,0.0,741.0,0.0,11722244.0,2.0,3.0,1.0,51.0,75.0,21.0,10.0,7250.0,321879.0,314629.0,1472.0,19.0,0.0,0.0,Bournemouth,Jack Simpson
218,745.0,0.0,766.0,0.0,1.0,4.0,282.0,3.0,138.0,575.0,65.5,4.0,0.0,12654.0,0.0,2.0,7297.0,12.0,35.0,1.0,60.39999999999999,404737.0,394.3999999999999,5.0,0.0,0.0,1697.0,0.0,0.0,388.0,0.0,1.0,0.0,0.0,121.0,0.0,745.0,0.0,568606.0,8.0,10.0,2.0,48.0,62.0,143.0,47.0,927.0,32041.0,31114.0,1627.0,19.0,0.0,4.0,Southampton,Jack Stephens
219,741.0,2.0,217.0,1.0,0.0,0.0,90.0,1.0,7.0,194.0,74.0,18.0,0.0,16986.0,0.0,0.0,7297.0,7.0,10.0,0.0,16.3,406577.0,72.00000000000001,5.0,0.0,0.0,388.0,0.0,0.0,382.0,0.0,0.0,0.0,0.0,28.0,0.0,741.0,0.0,3079659.0,9.0,3.0,1.0,47.0,60.0,17.0,17.0,-210865.0,25943.0,236808.0,1834.0,19.0,0.0,2.0,West Ham,Jack Wilshere
220,741.0,1.0,44.0,1.0,0.0,0.0,50.0,1.0,10.0,29.0,31.1,3.0,0.0,12198.0,0.0,0.0,7288.0,4.0,8.0,0.0,10.7,401789.0,53.599999999999994,1.0,0.0,0.0,296.0,1.0,3.0,390.0,0.0,0.0,0.0,0.0,14.0,0.0,741.0,0.0,94718.0,8.0,2.0,1.0,43.0,47.0,22.0,16.0,-2173.0,2294.0,4467.0,1817.0,19.0,0.0,0.0,Newcastle United,Jacob Murphy
221,742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5472.0,0.0,0.0,7203.0,0.0,0.0,0.0,0.0,395523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.0,0.0,0.0,0.0,0.0,0.0,0.0,742.0,0.0,119277.0,0.0,0.0,0.0,55.0,49.0,0.0,0.0,-2605.0,1121.0,3726.0,1661.0,19.0,0.0,0.0,Crystal Palace,Jairo Riedewald
222,741.0,1.0,1104.0,2.0,0.0,8.0,539.0,10.0,285.0,847.0,46.79999999999999,1.0,0.0,11856.0,1.0,1.0,7288.0,16.0,36.0,0.0,79.59999999999998,401447.0,632.3999999999999,3.0,0.0,0.0,2745.0,1.0,0.0,390.0,0.0,0.0,0.0,0.0,179.0,0.0,741.0,0.0,8736782.0,5.0,17.0,9.0,43.0,47.0,113.0,95.0,-256164.0,180393.0,436557.0,1803.0,19.0,0.0,4.0,Newcastle United,Jamaal Lascelles
223,741.0,7.0,1401.0,12.0,5.0,12.0,619.0,8.0,21.0,1173.0,1515.0,48.0,0.0,8854.0,0.0,1.0,7244.0,25.0,44.0,7.0,308.3999999999999,398445.0,801.4000000000001,99.0,0.0,0.0,2831.0,2.0,15.0,398.0,0.0,0.0,1.0,0.0,124.0,1.0,741.0,0.0,15088948.0,60.0,25.0,31.0,47.0,52.0,769.0,137.0,203201.0,1935920.0,1732719.0,2562.0,19.0,1.0,3.0,Leicester,James Maddison
224,742.0,7.0,1407.0,4.0,4.0,7.0,500.0,11.0,107.0,1112.0,457.20000000000005,15.0,0.0,5586.0,0.0,0.0,7203.0,60.0,49.0,3.0,161.29999999999998,395641.0,666.8,31.0,0.0,0.0,3057.0,2.0,4.0,406.0,0.0,1.0,0.0,0.0,219.0,0.0,742.0,0.0,4846645.0,48.0,34.0,15.0,55.0,49.0,487.0,121.0,129722.0,458587.0,328865.0,1830.0,19.0,2.0,7.0,Crystal Palace,James McArthur
225,739.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,0.1,0.0,0.0,6308.0,0.0,0.0,7230.0,0.0,0.0,0.0,0.5,394714.0,5.2,0.0,0.0,0.0,14.0,0.0,0.0,404.0,0.0,0.0,0.0,0.0,1.0,0.0,739.0,0.0,77024.0,0.0,0.0,0.0,45.0,55.0,0.0,1.0,-11.0,3412.0,3423.0,1678.0,19.0,0.0,0.0,Everton,James McCarthy
226,741.0,5.0,1402.0,5.0,0.0,12.0,448.0,9.0,42.0,1188.0,725.1999999999999,14.0,0.0,9652.0,0.0,0.0,7255.0,28.0,13.0,5.0,169.19999999999996,399243.0,587.2,44.0,0.0,0.0,1778.0,0.0,17.0,396.0,0.0,0.0,0.0,0.0,142.0,1.0,741.0,0.0,7917524.0,17.0,11.0,3.0,44.0,67.0,374.0,101.0,26313.0,685169.0,658856.0,2130.0,19.0,2.0,5.0,Liverpool,James Milner
227,741.0,2.0,1141.0,0.0,3.0,7.0,524.0,7.0,330.0,792.0,69.8,7.0,0.0,2736.0,1.0,1.0,7182.0,35.0,63.0,3.0,154.5,392327.0,1023.1999999999998,5.0,0.0,0.0,3086.0,4.0,1.0,412.0,0.0,0.0,0.0,0.0,135.0,0.0,741.0,0.0,12462263.0,9.0,18.0,10.0,53.0,60.0,450.0,97.0,-272059.0,379708.0,651767.0,1819.0,19.0,1.0,8.0,Burnley,James Tarkowski
228,742.0,1.0,1109.0,1.0,0.0,0.0,504.0,10.0,228.0,922.0,83.0,1.0,0.0,5244.0,2.0,1.0,7203.0,16.0,37.0,1.0,92.30000000000001,395283.0,560.8000000000001,7.0,0.0,0.0,2561.0,1.0,0.0,406.0,0.0,0.0,0.0,0.0,113.0,0.0,742.0,0.0,7887474.0,5.0,16.0,13.0,55.0,49.0,276.0,86.0,-289622.0,226432.0,516054.0,1648.0,19.0,0.0,6.0,Crystal Palace,James Tomkins
229,745.0,0.0,723.0,5.0,1.0,15.0,390.0,3.0,83.0,555.0,695.8000000000001,4.0,0.0,12844.0,0.0,0.0,7297.0,23.0,41.0,7.0,167.4,404937.0,591.9999999999999,47.0,0.0,0.0,1940.0,3.0,12.0,388.0,1.0,1.0,0.0,0.0,112.0,0.0,745.0,0.0,2842697.0,18.0,9.0,3.0,48.0,62.0,387.0,94.0,180702.0,388011.0,207309.0,1950.0,19.0,1.0,4.0,Southampton,James Ward-Prowse
230,741.0,5.0,414.0,7.0,17.0,31.0,598.0,11.0,34.0,274.0,419.90000000000003,12.0,0.0,8892.0,0.0,0.0,7244.0,19.0,36.0,18.0,244.6,398483.0,821.9999999999999,32.0,0.0,0.0,2726.0,37.0,6.0,398.0,0.0,0.0,1.0,0.0,48.0,1.0,741.0,0.0,13661300.0,39.0,10.0,29.0,47.0,52.0,1206.0,174.0,224826.0,1875085.0,1650259.0,3393.0,19.0,7.0,3.0,Leicester,Jamie Vardy
